prov;muni;namuni;surname;number;population;ni;pki
27;27011;Castroverde;CORDERO;22;1480;25;0.014864865
27;27011;Castroverde;CASTEDO;35;1480;25;0.023648649
27;27011;Castroverde;VARELA;28;1480;25;0.018918919
27;27011;Castroverde;SEIJAS;41;1480;25;0.027702703
27;27011;Castroverde;REGUERA;30;1480;25;0.02027027
27;27011;Castroverde;BESTEIRO;20;1480;25;0.013513514
27;27011;Castroverde;PEREIRA;30;1480;25;0.02027027
27;27011;Castroverde;IGLESIAS;23;1480;25;0.015540541
27;27011;Castroverde;TRASHORRAS;18;1480;25;0.012162162
27;27011;Castroverde;CARBALLEDO;20;1480;25;0.013513514
27;27011;Castroverde;VEIGA;27;1480;25;0.018243243
27;27012;Cervantes;LOPEZ;190;1250;25;0.152
27;27012;Cervantes;GONZALEZ;156;1250;25;0.1248
27;27012;Cervantes;FERNANDEZ;137;1250;25;0.1096
27;27012;Cervantes;GOMEZ;132;1250;25;0.1056
27;27012;Cervantes;RODRIGUEZ;74;1250;25;0.0592
27;27012;Cervantes;PEREZ;64;1250;25;0.0512
27;27012;Cervantes;SANTIN;49;1250;25;0.0392
27;27012;Cervantes;DIGON;52;1250;25;0.0416
27;27012;Cervantes;GARCIA;34;1250;25;0.0272
27;27012;Cervantes;TRABADO;37;1250;25;0.0296
27;27012;Cervantes;AMIGO;26;1250;25;0.0208
27;27012;Cervantes;ARIAS;25;1250;25;0.02
27;27012;Cervantes;NU?EZ;30;1250;25;0.024
27;27012;Cervantes;ALONSO;32;1250;25;0.0256
27;27012;Cervantes;ALVAREZ;17;1250;25;0.0136
27;27012;Cervantes;DIAZ;20;1250;25;0.016
27;27012;Cervantes;VALCARCE;22;1250;25;0.0176
27;27012;Cervantes;MENDEZ;23;1250;25;0.0184
27;27012;Cervantes;PARDO;20;1250;25;0.016
27;27012;Cervantes;QUIROGA;18;1250;25;0.0144
27;27012;Cervantes;GUTIERREZ;23;1250;25;0.0184
27;27012;Cervantes;ROSON;22;1250;25;0.0176
27;27012;Cervantes;GERBOLES;19;1250;25;0.0152
27;27012;Cervantes;DORAL;17;1250;25;0.0136
27;27012;Cervantes;ALBA;11;1250;25;0.0088
27;27013;Cervo;FERNANDEZ;264;1904;25;0.138655462
27;27013;Cervo;LOPEZ;194;1904;25;0.101890756
27;27013;Cervo;GARCIA;173;1904;25;0.090861345
27;27013;Cervo;GONZALEZ;130;1904;25;0.068277311
27;27013;Cervo;RODRIGUEZ;132;1904;25;0.069327731
27;27013;Cervo;DIAZ;115;1904;25;0.06039916
27;27013;Cervo;MARTINEZ;69;1904;25;0.036239496
27;27013;Cervo;VAZQUEZ;72;1904;25;0.037815126
27;27013;Cervo;PEREZ;71;1904;25;0.037289916
27;27013;Cervo;OTERO;52;1904;25;0.027310924
27;27013;Cervo;GOMEZ;59;1904;25;0.030987395
27;27013;Cervo;ALVAREZ;53;1904;25;0.027836134
27;27013;Cervo;RIVAS;59;1904;25;0.030987395
27;27013;Cervo;BASANTA;51;1904;25;0.026785714
27;27013;Cervo;PERNAS;50;1904;25;0.026260504
27;27013;Cervo;SANCHEZ;44;1904;25;0.023109244
27;27013;Cervo;RAMOS;44;1904;25;0.023109244
27;27013;Cervo;EIJO;24;1904;25;0.012605042
27;27013;Cervo;MENDEZ;34;1904;25;0.017857143
27;27013;Cervo;REY;34;1904;25;0.017857143
27;27013;Cervo;CASTRO;40;1904;25;0.021008403
27;27013;Cervo;VILLARES;36;1904;25;0.018907563
27;27013;Cervo;BALTAR;35;1904;25;0.018382353
27;27013;Cervo;BERMUDEZ;37;1904;25;0.019432773
27;27013;Cervo;QUELLE;32;1904;25;0.016806723
27;27016;Chantada;FERNANDEZ;752;4632;25;0.162348877
27;27016;Chantada;LOPEZ;583;4632;25;0.125863558
27;27016;Chantada;VAZQUEZ;505;4632;25;0.10902418
27;27016;Chantada;RODRIGUEZ;382;4632;25;0.082469775
27;27016;Chantada;GONZALEZ;306;4632;25;0.066062176
27;27016;Chantada;GARCIA;252;4632;25;0.054404145
27;27016;Chantada;VARELA;193;4632;25;0.041666667
27;27016;Chantada;GOMEZ;180;4632;25;0.038860104
27;27016;Chantada;LEDO;178;4632;25;0.038428325
27;27016;Chantada;PEREZ;126;4632;25;0.027202073
27;27016;Chantada;OTERO;165;4632;25;0.035621762
27;27016;Chantada;MOURE;115;4632;25;0.024827288
27;27016;Chantada;SANCHEZ;115;4632;25;0.024827288
27;27016;Chantada;BLANCO;92;4632;25;0.019861831
27;27016;Chantada;MENDEZ;90;4632;25;0.019430052
27;27016;Chantada;DIEGUEZ;78;4632;25;0.016839378
27;27016;Chantada;ALVAREZ;58;4632;25;0.012521589
27;27016;Chantada;DIAZ;60;4632;25;0.012953368
27;27016;Chantada;EIRIZ;63;4632;25;0.013601036
27;27016;Chantada;MONTES;62;4632;25;0.013385147
27;27016;Chantada;PEREIRA;52;4632;25;0.011226252
27;27016;Chantada;NOVOA;58;4632;25;0.012521589
27;27016;Chantada;TABOADA;57;4632;25;0.012305699
27;27016;Chantada;JORGE;50;4632;25;0.010794473
27;27016;Chantada;REGAL;60;4632;25;0.012953368
27;27014;O Corgo;LOPEZ;408;2073;25;0.196816208
27;27014;O Corgo;FERNANDEZ;268;2073;25;0.129281235
27;27014;O Corgo;RODRIGUEZ;181;2073;25;0.087313073
27;27014;O Corgo;DIAZ;184;2073;25;0.088760251
27;27014;O Corgo;PEREZ;88;2073;25;0.042450555
27;27014;O Corgo;GONZALEZ;84;2073;25;0.040520984
27;27014;O Corgo;FERREIRO;85;2073;25;0.041003377
27;27014;O Corgo;VAZQUEZ;71;2073;25;0.034249879
27;27014;O Corgo;VILA;62;2073;25;0.029908345
27;27014;O Corgo;CASTRO;64;2073;25;0.030873131
27;27014;O Corgo;ARIAS;48;2073;25;0.023154848
27;27014;O Corgo;GOMEZ;43;2073;25;0.020742885
27;27014;O Corgo;OTERO;66;2073;25;0.031837916
27;27014;O Corgo;GARCIA;54;2073;25;0.026049204
27;27014;O Corgo;ALVAREZ;53;2073;25;0.025566811
27;27014;O Corgo;SANCHEZ;44;2073;25;0.021225277
27;27014;O Corgo;ABUIN;43;2073;25;0.020742885
27;27014;O Corgo;REIJA;47;2073;25;0.022672455
27;27014;O Corgo;REY;26;2073;25;0.012542209
27;27014;O Corgo;GUDE;36;2073;25;0.017366136
27;27014;O Corgo;MAREY;30;2073;25;0.01447178
27;27014;O Corgo;IGLESIAS;19;2073;25;0.009165461
27;27014;O Corgo;JACOB;22;2073;25;0.010612639
27;27014;O Corgo;BESTEIRO;16;2073;25;0.007718283
27;27014;O Corgo;TORRON;31;2073;25;0.014954173
27;27015;Cospeito;FERNANDEZ;226;2171;25;0.104099493
27;27015;Cospeito;LOPEZ;177;2171;25;0.081529249
27;27015;Cospeito;DIAZ;152;2171;25;0.070013819
27;27015;Cospeito;GARCIA;148;2171;25;0.06817135
27;27015;Cospeito;RODRIGUEZ;126;2171;25;0.058037771
27;27015;Cospeito;PEREZ;121;2171;25;0.055734684
27;27015;Cospeito;CASTRO;85;2171;25;0.039152464
27;27015;Cospeito;GONZALEZ;87;2171;25;0.040073699
27;27015;Cospeito;TEIJEIRO;103;2171;25;0.047443574
27;27015;Cospeito;VAZQUEZ;103;2171;25;0.047443574
27;27015;Cospeito;BLANCO;65;2171;25;0.02994012
27;27015;Cospeito;ANLLO;61;2171;25;0.028097651
27;27015;Cospeito;FOLGUEIRA;63;2171;25;0.029018885
27;27015;Cospeito;ALVARI?O;79;2171;25;0.036388761
27;27015;Cospeito;CASTI?EIRA;60;2171;25;0.027637034
27;27015;Cospeito;PRADO;64;2171;25;0.029479503
27;27015;Cospeito;NOVO;65;2171;25;0.02994012
27;27015;Cospeito;VEIGA;54;2171;25;0.02487333
27;27015;Cospeito;ANIDO;56;2171;25;0.025794565
27;27015;Cospeito;CABANA;49;2171;25;0.022570244
27;27015;Cospeito;ALVAREZ;39;2171;25;0.017964072
27;27015;Cospeito;OTERO;39;2171;25;0.017964072
27;27015;Cospeito;MASEDA;55;2171;25;0.025333947
27;27015;Cospeito;PI?EIRO;42;2171;25;0.019345924
27;27015;Cospeito;YA?EZ;52;2171;25;0.023952096
27;27017;Folgoso do Courel;LOPEZ;147;743;25;0.197846568
27;27017;Folgoso do Courel;RODRIGUEZ;116;743;25;0.156123822
27;27017;Folgoso do Courel;FERNANDEZ;61;743;25;0.082099596
27;27017;Folgoso do Courel;ALVAREZ;58;743;25;0.078061911
27;27017;Folgoso do Courel;ARZA;45;743;25;0.060565276
27;27017;Folgoso do Courel;GONZALEZ;26;743;25;0.034993271
27;27017;Folgoso do Courel;MENDEZ;25;743;25;0.033647376
27;27017;Folgoso do Courel;AIRA;30;743;25;0.040376851
27;27017;Folgoso do Courel;GARCIA;12;743;25;0.01615074
27;27017;Folgoso do Courel;PAEZ;14;743;25;0.01884253
27;27017;Folgoso do Courel;TOUZON;20;743;25;0.0269179
27;27017;Folgoso do Courel;MARCOS;21;743;25;0.028263795
27;27017;Folgoso do Courel;VISU?A;14;743;25;0.01884253
27;27017;Folgoso do Courel;GALLEGO;10;743;25;0.01345895
27;27017;Folgoso do Courel;CASTRO;20;743;25;0.0269179
27;27017;Folgoso do Courel;SANCHEZ;11;743;25;0.014804845
27;27017;Folgoso do Courel;MARTINEZ;14;743;25;0.01884253
27;27017;Folgoso do Courel;VILA;20;743;25;0.0269179
27;27017;Folgoso do Courel;CAMPO;7;743;25;0.009421265
27;27017;Folgoso do Courel;CARRETE;7;743;25;0.009421265
27;27017;Folgoso do Courel;FERREIRO;15;743;25;0.020188425
27;27017;Folgoso do Courel;RAPOSO;12;743;25;0.01615074
27;27017;Folgoso do Courel;ARIAS;11;743;25;0.014804845
27;27017;Folgoso do Courel;JATO;14;743;25;0.01884253
27;27017;Folgoso do Courel;LAGO;13;743;25;0.017496635
27;27018;A Fonsagrada;FERNANDEZ;802;2789;25;0.287558265
27;27018;A Fonsagrada;LOPEZ;477;2789;25;0.171029043
27;27018;A Fonsagrada;ALVAREZ;288;2789;25;0.103262818
27;27018;A Fonsagrada;DIAZ;205;2789;25;0.073503048
27;27018;A Fonsagrada;PEREZ;152;2789;25;0.054499821
27;27018;A Fonsagrada;RODRIGUEZ;153;2789;25;0.054858372
27;27018;A Fonsagrada;MENDEZ;104;2789;25;0.037289351
27;27018;A Fonsagrada;GARCIA;70;2789;25;0.025098602
27;27018;A Fonsagrada;GONZALEZ;48;2789;25;0.01721047
27;27018;A Fonsagrada;GOMEZ;58;2789;25;0.020795984
27;27018;A Fonsagrada;ARIAS;51;2789;25;0.018286124
27;27018;A Fonsagrada;ALONSO;49;2789;25;0.017569021
27;27018;A Fonsagrada;MARTINEZ;39;2789;25;0.013983507
27;27018;A Fonsagrada;MURIAS;26;2789;25;0.009322338
27;27018;A Fonsagrada;MON;25;2789;25;0.008963786
27;27018;A Fonsagrada;OSORIO;25;2789;25;0.008963786
27;27018;A Fonsagrada;COUSO;28;2789;25;0.010039441
27;27018;A Fonsagrada;FERREIRO;23;2789;25;0.008246683
27;27018;A Fonsagrada;RANCA?O;29;2789;25;0.010397992
27;27018;A Fonsagrada;OTERO;23;2789;25;0.008246683
27;27018;A Fonsagrada;ENRIQUEZ;23;2789;25;0.008246683
27;27018;A Fonsagrada;CASTELAO;28;2789;25;0.010039441
27;27018;A Fonsagrada;LINARES;21;2789;25;0.00752958
27;27018;A Fonsagrada;VILABRILLE;23;2789;25;0.008246683
27;27018;A Fonsagrada;VAZQUEZ;19;2789;25;0.006812478
27;27019;Foz;FERNANDEZ;655;4228;25;0.154919584
27;27019;Foz;LOPEZ;440;4228;25;0.104068117
27;27019;Foz;GARCIA;440;4228;25;0.104068117
27;27019;Foz;RODRIGUEZ;415;4228;25;0.098155156
27;27019;Foz;DIAZ;198;4228;25;0.046830653
27;27019;Foz;MARTINEZ;196;4228;25;0.046357616
27;27019;Foz;GONZALEZ;183;4228;25;0.043282876
27;27019;Foz;OTERO;204;4228;25;0.048249763
27;27019;Foz;PEREZ;161;4228;25;0.03807947
27;27019;Foz;ALONSO;135;4228;25;0.031929991
27;27019;Foz;ALVAREZ;88;4228;25;0.020813623
27;27019;Foz;REGO;88;4228;25;0.020813623
27;27019;Foz;FRAGA;85;4228;25;0.020104068
27;27019;Foz;MENDEZ;94;4228;25;0.022232734
27;27019;Foz;RAMOS;82;4228;25;0.019394513
27;27019;Foz;VAZQUEZ;94;4228;25;0.022232734
27;27019;Foz;SANCHEZ;74;4228;25;0.017502365
27;27019;Foz;CASTRO;84;4228;25;0.01986755
27;27019;Foz;GOMEZ;87;4228;25;0.020577105
27;27019;Foz;COUTO;100;4228;25;0.023651845
27;27019;Foz;VEIGA;65;4228;25;0.015373699
27;27019;Foz;NEIRA;55;4228;25;0.013008515
27;27019;Foz;RIVAS;69;4228;25;0.016319773
27;27019;Foz;MOREDA;72;4228;25;0.017029328
27;27019;Foz;BLANCO;64;4228;25;0.015137181
27;27020;Friol;LOPEZ;221;1750;25;0.126285714
27;27020;Friol;RODRIGUEZ;128;1750;25;0.073142857
27;27020;Friol;VARELA;117;1750;25;0.066857143
27;27020;Friol;FERNANDEZ;120;1750;25;0.068571429
27;27020;Friol;VAZQUEZ;102;1750;25;0.058285714
27;27020;Friol;GARCIA;88;1750;25;0.050285714
27;27020;Friol;PENA;79;1750;25;0.045142857
27;27020;Friol;SANTOS;80;1750;25;0.045714286
27;27020;Friol;SANCHEZ;65;1750;25;0.037142857
27;27020;Friol;IGLESIAS;68;1750;25;0.038857143
27;27020;Friol;CASTRO;60;1750;25;0.034285714
27;27020;Friol;LAMAS;54;1750;25;0.030857143
27;27020;Friol;SEREN;56;1750;25;0.032
27;27020;Friol;VILLAR;48;1750;25;0.027428571
27;27020;Friol;CORREDOIRA;45;1750;25;0.025714286
27;27020;Friol;BARREIRO;43;1750;25;0.024571429
27;27020;Friol;MARTINEZ;57;1750;25;0.032571429
27;27020;Friol;ARIAS;44;1750;25;0.025142857
27;27020;Friol;FRAGA;39;1750;25;0.022285714
27;27020;Friol;PENAS;48;1750;25;0.027428571
27;27020;Friol;NU?EZ;39;1750;25;0.022285714
27;27020;Friol;CORRAL;39;1750;25;0.022285714
27;27020;Friol;MORANDEIRA;36;1750;25;0.020571429
27;27020;Friol;PEREZ;33;1750;25;0.018857143
27;27020;Friol;LODEIRO;41;1750;25;0.023428571
27;27022;Guitiriz;LOPEZ;396;2706;25;0.146341463
27;27022;Guitiriz;RODRIGUEZ;188;2706;25;0.06947524
27;27022;Guitiriz;VAZQUEZ;196;2706;25;0.072431633
27;27022;Guitiriz;DIAZ;153;2706;25;0.05654102
27;27022;Guitiriz;ROCA;170;2706;25;0.062823356
27;27022;Guitiriz;PAZ;132;2706;25;0.048780488
27;27022;Guitiriz;GARCIA;138;2706;25;0.050997783
27;27022;Guitiriz;FERNANDEZ;130;2706;25;0.04804139
27;27022;Guitiriz;GONZALEZ;86;2706;25;0.031781227
27;27022;Guitiriz;PEREZ;92;2706;25;0.033998522
27;27022;Guitiriz;MIRAGAYA;97;2706;25;0.035846268
27;27022;Guitiriz;LOSADA;83;2706;25;0.030672579
27;27022;Guitiriz;CASTRO;88;2706;25;0.032520325
27;27022;Guitiriz;SANCHEZ;76;2706;25;0.028085735
27;27022;Guitiriz;PEREIRA;87;2706;25;0.032150776
27;27022;Guitiriz;MARTINEZ;70;2706;25;0.025868441
27;27022;Guitiriz;PENA;60;2706;25;0.022172949
27;27022;Guitiriz;OTERO;81;2706;25;0.029933481
27;27022;Guitiriz;TOME;63;2706;25;0.023281596
27;27022;Guitiriz;GOMEZ;56;2706;25;0.020694752
27;27022;Guitiriz;IGLESIAS;57;2706;25;0.021064302
27;27022;Guitiriz;CALVO;59;2706;25;0.0218034
27;27022;Guitiriz;PRIETO;55;2706;25;0.020325203
27;27022;Guitiriz;FERREIRO;56;2706;25;0.020694752
27;27022;Guitiriz;RIVAS;37;2706;25;0.013673319
27;27023;Gunt?;LOPEZ;421;1878;25;0.224174654
27;27023;Gunt?;RODRIGUEZ;302;1878;25;0.160809372
27;27023;Gunt?;VAZQUEZ;225;1878;25;0.119808307
27;27023;Gunt?;FERNANDEZ;162;1878;25;0.086261981
27;27023;Gunt?;PEREZ;89;1878;25;0.047390841
27;27023;Gunt?;GARCIA;70;1878;25;0.037273695
27;27023;Gunt?;CASTRO;68;1878;25;0.036208733
27;27023;Gunt?;DIAZ;53;1878;25;0.028221512
27;27023;Gunt?;VARELA;63;1878;25;0.033546326
27;27023;Gunt?;GONZALEZ;43;1878;25;0.022896699
27;27023;Gunt?;NU?EZ;35;1878;25;0.018636848
27;27023;Gunt?;GOMEZ;24;1878;25;0.012779553
27;27023;Gunt?;GANDOY;34;1878;25;0.018104366
27;27023;Gunt?;REY;33;1878;25;0.017571885
27;27023;Gunt?;VILELA;25;1878;25;0.013312034
27;27023;Gunt?;BLANCO;29;1878;25;0.01544196
27;27023;Gunt?;ALVAREZ;28;1878;25;0.014909478
27;27023;Gunt?;CARREIRA;27;1878;25;0.014376997
27;27023;Gunt?;SOMOZA;27;1878;25;0.014376997
27;27023;Gunt?;LIZ;28;1878;25;0.014909478
27;27023;Gunt?;ARIAS;17;1878;25;0.009052183
27;27023;Gunt?;MOURENZA;14;1878;25;0.007454739
27;27023;Gunt?;SEIJAS;17;1878;25;0.009052183
27;27023;Gunt?;CABANAS;22;1878;25;0.01171459
27;27023;Gunt?;GAY;22;1878;25;0.01171459
27;27024;O Incio;LOPEZ;251;1163;25;0.215821152
27;27024;O Incio;RODRIGUEZ;122;1163;25;0.104901118
27;27024;O Incio;GONZALEZ;86;1163;25;0.07394669
27;27024;O Incio;FERNANDEZ;85;1163;25;0.073086844
27;27024;O Incio;DIAZ;67;1163;25;0.05760963
27;27024;O Incio;CASTRO;45;1163;25;0.038693035
27;27024;O Incio;ARIAS;39;1163;25;0.033533964
27;27024;O Incio;PEREZ;36;1163;25;0.030954428
27;27024;O Incio;SANCHEZ;25;1163;25;0.021496131
27;27024;O Incio;GALLEGO;39;1163;25;0.033533964
27;27024;O Incio;GARCIA;29;1163;25;0.024935512
27;27024;O Incio;VAZQUEZ;30;1163;25;0.025795357
27;27024;O Incio;VEIGA;33;1163;25;0.028374893
27;27024;O Incio;ARMESTO;31;1163;25;0.026655202
27;27024;O Incio;CAMPO;38;1163;25;0.032674119
27;27024;O Incio;PEREIRO;35;1163;25;0.030094583
27;27024;O Incio;LOSADA;19;1163;25;0.016337059
27;27024;O Incio;MONTERO;23;1163;25;0.01977644
27;27024;O Incio;MOURELO;23;1163;25;0.01977644
27;27024;O Incio;MACEDA;20;1163;25;0.017196905
27;27024;O Incio;PARDO;16;1163;25;0.013757524
27;27024;O Incio;VALCARCEL;18;1163;25;0.015477214
27;27024;O Incio;MOSCOSO;19;1163;25;0.016337059
27;27024;O Incio;VIZCAINO;17;1163;25;0.014617369
27;27024;O Incio;CORUJO;17;1163;25;0.014617369
27;27026;L?cara;LOPEZ;461;1690;25;0.272781065
27;27026;L?cara;FERNANDEZ;213;1690;25;0.126035503
27;27026;L?cara;DIAZ;135;1690;25;0.079881657
27;27026;L?cara;RODRIGUEZ;117;1690;25;0.069230769
27;27026;L?cara;GARCIA;76;1690;25;0.044970414
27;27026;L?cara;VAZQUEZ;61;1690;25;0.036094675
27;27026;L?cara;PEREZ;51;1690;25;0.030177515
27;27026;L?cara;GONZALEZ;67;1690;25;0.03964497
27;27026;L?cara;ALVAREZ;64;1690;25;0.037869822
27;27026;L?cara;ARIAS;46;1690;25;0.027218935
27;27026;L?cara;VALCARCEL;44;1690;25;0.026035503
27;27026;L?cara;CASTRO;35;1690;25;0.020710059
27;27026;L?cara;GOMEZ;26;1690;25;0.015384615
27;27026;L?cara;SOBRADO;37;1690;25;0.021893491
27;27026;L?cara;RIVERA;28;1690;25;0.016568047
27;27026;L?cara;NU?EZ;33;1690;25;0.019526627
27;27026;L?cara;SANCHEZ;21;1690;25;0.012426036
27;27026;L?cara;PI?EIRO;31;1690;25;0.018343195
27;27026;L?cara;NEIRA;25;1690;25;0.014792899
27;27026;L?cara;CELA;25;1690;25;0.014792899
27;27026;L?cara;RIVAS;23;1690;25;0.013609467
27;27026;L?cara;CAPON;24;1690;25;0.014201183
27;27026;L?cara;PARDO;21;1690;25;0.012426036
27;27026;L?cara;AMADO;12;1690;25;0.007100592
27;27026;L?cara;MARTINEZ;14;1690;25;0.008284024
27;27027;"Lourenz?,LOPEZ""";128;1110;25;0.115315315;
27;27027;"Lourenz?,FERNANDEZ""";116;1110;25;0.104504505;
27;27027;"Lourenz?,RODRIGUEZ""";100;1110;25;0.09009009;
27;27027;"Lourenz?,GARCIA""";67;1110;25;0.06036036;
27;27027;"Lourenz?,RIVAS""";74;1110;25;0.066666667;
27;27027;"Lourenz?,DIAZ""";60;1110;25;0.054054054;
27;27027;"Lourenz?,GONZALEZ""";51;1110;25;0.045945946;
27;27027;"Lourenz?,PEREZ""";50;1110;25;0.045045045;
27;27027;"Lourenz?,OTERO""";46;1110;25;0.041441441;
27;27027;"Lourenz?,IGLESIAS""";35;1110;25;0.031531532;
27;27027;"Lourenz?,MASEDA""";28;1110;25;0.025225225;
27;27027;"Lourenz?,VARELA""";35;1110;25;0.031531532;
27;27027;"Lourenz?,IRIMIA""";39;1110;25;0.035135135;
27;27027;"Lourenz?,RECALDE""";31;1110;25;0.027927928;
27;27027;"Lourenz?,CABALEIRO""";32;1110;25;0.028828829;
27;27027;"Lourenz?,SANCHEZ""";33;1110;25;0.02972973;
27;27027;"Lourenz?,RON""";21;1110;25;0.018918919;
27;27027;"Lourenz?,SANTE""";22;1110;25;0.01981982;
27;27027;"Lourenz?,ALVAREZ""";18;1110;25;0.016216216;
27;27027;"Lourenz?,SEIVANE""";16;1110;25;0.014414414;
27;27027;"Lourenz?,REIGOSA""";22;1110;25;0.01981982;
27;27027;"Lourenz?,TERRON""";30;1110;25;0.027027027;
27;27027;"Lourenz?,MARTINEZ""";15;1110;25;0.013513514;
27;27027;"Lourenz?,LOUREIRO""";21;1110;25;0.018918919;
27;27027;"Lourenz?,BARREIRA""";20;1110;25;0.018018018;
27;27028;Lugo;LOPEZ;6;41253;25;0.155261436
27;27028;Lugo;FERNANDEZ;5;41253;25;0.129493613
27;27028;Lugo;RODRIGUEZ;3;41253;25;0.096695998
27;27028;Lugo;VAZQUEZ;2;41253;25;0.065934599
27;27028;Lugo;GARCIA;2;41253;25;0.05827455
27;27028;Lugo;GONZALEZ;2;41253;25;0.055850484
27;27028;Lugo;DIAZ;1;41253;25;0.047996509
27;27028;Lugo;PEREZ;1;41253;25;0.048117713
27;27028;Lugo;CASTRO;1;41253;25;0.03556105
27;27028;Lugo;VARELA;1;41253;25;0.029767532
27;27028;Lugo;GOMEZ;1;41253;25;0.029306959
27;27028;Lugo;ALVAREZ;1;41253;25;0.02824037
27;27028;Lugo;SANCHEZ;1;41253;25;0.02455579
27;27028;Lugo;ARIAS;976;41253;25;0.023658885
27;27028;Lugo;MARTINEZ;1;41253;25;0.024676993
27;27028;Lugo;NU?EZ;968;41253;25;0.02346496
27;27028;Lugo;IGLESIAS;714;41253;25;0.017307832
27;27028;Lugo;MENDEZ;716;41253;25;0.017356313
27;27028;Lugo;FERREIRO;594;41253;25;0.014398953
27;27028;Lugo;OTERO;548;41253;25;0.013283882
27;27028;Lugo;VEIGA;552;41253;25;0.013380845
27;27028;Lugo;BLANCO;532;41253;25;0.012896032
27;27028;Lugo;VILA;498;41253;25;0.012071849
27;27028;Lugo;PENA;481;41253;25;0.011659758
27;27028;Lugo;PI?EIRO;445;41253;25;0.010787094
27;27029;Meira;FERNANDEZ;185;847;25;0.218417946
27;27029;Meira;LOPEZ;76;847;25;0.089728453
27;27029;Meira;GARCIA;54;847;25;0.063754427
27;27029;Meira;DIAZ;29;847;25;0.034238489
27;27029;Meira;PEREZ;44;847;25;0.051948052
27;27029;Meira;RODRIGUEZ;36;847;25;0.042502952
27;27029;Meira;CASTRO;38;847;25;0.044864227
27;27029;Meira;VIDAL;41;847;25;0.048406139
27;27029;Meira;GONZALEZ;34;847;25;0.040141677
27;27029;Meira;GOMEZ;28;847;25;0.033057851
27;27029;Meira;TELLA;19;847;25;0.022432113
27;27029;Meira;ABRAIRA;22;847;25;0.025974026
27;27029;Meira;PAZ;21;847;25;0.024793388
27;27029;Meira;DOVAL;23;847;25;0.027154664
27;27029;Meira;FOLGUEIRA;24;847;25;0.028335301
27;27029;Meira;ARES;25;847;25;0.029515939
27;27029;Meira;YA?EZ;22;847;25;0.025974026
27;27029;Meira;JARTIN;14;847;25;0.016528926
27;27029;Meira;EIROS;21;847;25;0.024793388
27;27029;Meira;BELLO;17;847;25;0.020070838
27;27029;Meira;MENDEZ;15;847;25;0.017709563
27;27029;Meira;SOBRADO;14;847;25;0.016528926
27;27029;Meira;SALGADO;18;847;25;0.021251476
27;27029;Meira;VEIGA;13;847;25;0.015348288
27;27029;Meira;RIVAS;14;847;25;0.016528926
27;27030;Mondo?do;GARCIA;269;1886;25;0.142629905
27;27030;Mondo?do;LOPEZ;183;1886;25;0.097030753
27;27030;Mondo?do;DIAZ;180;1886;25;0.095440085
27;27030;Mondo?do;FERNANDEZ;182;1886;25;0.09650053
27;27030;Mondo?do;GONZALEZ;114;1886;25;0.060445387
27;27030;Mondo?do;RODRIGUEZ;106;1886;25;0.056203606
27;27030;Mondo?do;OTERO;88;1886;25;0.046659597
27;27030;Mondo?do;PEREZ;75;1886;25;0.039766702
27;27030;Mondo?do;RIVAS;76;1886;25;0.040296925
27;27030;Mondo?do;CABANAS;65;1886;25;0.034464475
27;27030;Mondo?do;BARREIRA;62;1886;25;0.032873807
27;27030;Mondo?do;MENDEZ;44;1886;25;0.023329799
27;27030;Mondo?do;MARTINEZ;46;1886;25;0.024390244
27;27030;Mondo?do;RICO;36;1886;25;0.019088017
27;27030;Mondo?do;ARES;39;1886;25;0.020678685
27;27030;Mondo?do;MASEDA;34;1886;25;0.018027572
27;27030;Mondo?do;IGLESIAS;28;1886;25;0.014846235
27;27030;Mondo?do;BOUSO;45;1886;25;0.023860021
27;27030;Mondo?do;REGO;41;1886;25;0.02173913
27;27030;Mondo?do;LORIGADOS;40;1886;25;0.021208908
27;27030;Mondo?do;RUBAL;39;1886;25;0.020678685
27;27030;Mondo?do;VAZQUEZ;25;1886;25;0.013255567
27;27030;Mondo?do;CARREIRAS;27;1886;25;0.014316013
27;27030;Mondo?do;SANCHEZ;20;1886;25;0.010604454
27;27030;Mondo?do;GOMEZ;22;1886;25;0.011664899
27;27031;Monforte de Lemos;RODRIGUEZ;2;10954;25;0.19919664
27;27031;Monforte de Lemos;LOPEZ;1;10954;25;0.145061165
27;27031;Monforte de Lemos;GONZALEZ;943;10954;25;0.086087274
27;27031;Monforte de Lemos;FERNANDEZ;873;10954;25;0.079696914
27;27031;Monforte de Lemos;VAZQUEZ;632;10954;25;0.057695819
27;27031;Monforte de Lemos;DIAZ;718;10954;25;0.065546832
27;27031;Monforte de Lemos;PEREZ;668;10954;25;0.06098229
27;27031;Monforte de Lemos;ALVAREZ;512;10954;25;0.046740917
27;27031;Monforte de Lemos;MARTINEZ;417;10954;25;0.038068286
27;27031;Monforte de Lemos;GARCIA;349;10954;25;0.031860508
27;27031;Monforte de Lemos;SANCHEZ;259;10954;25;0.023644331
27;27031;Monforte de Lemos;LOSADA;232;10954;25;0.021179478
27;27031;Monforte de Lemos;ARIAS;217;10954;25;0.019810115
27;27031;Monforte de Lemos;CASTRO;181;10954;25;0.016523644
27;27031;Monforte de Lemos;GOMEZ;162;10954;25;0.014789118
27;27031;Monforte de Lemos;QUIROGA;126;10954;25;0.011502647
27;27031;Monforte de Lemos;VARELA;145;10954;25;0.013237174
